index,reviewId,content,score,at,bank,transformer_sentiment_label,transformer_sentiment_score,identified_theme
352,0afcc81d-d4ea-4e0b-983c-dfec39a6db03,is not work properly !!,3,2026-05-06,CBE Bank,NEGATIVE,-0.9997790455818176,Other
353,53ed304c-c38d-41ad-8170-aaf0bd84cbaf,ok,5,2026-05-07,CBE Bank,POSITIVE,0.9997851252555848,Other
354,5b7a97ff-6da0-47ab-a4f1-5a78a0a8cd88,yesisgood,5,2026-05-07,CBE Bank,POSITIVE,0.9984375834465028,Other
355,23209426-df23-4cd2-82d6-d4e3f25f5c44,iam happy excellent app,5,2026-05-07,CBE Bank,POSITIVE,0.9998611211776732,Other
356,d0e253c1-9689-4315-8d6d-cbcdc42a5df6,"The app is getting worse and worse after every ""update"". The UI is inconsistent, you haven't fixed the issue with Mpesa wallet transfer ( the ""begin 0, end 1, length 0"" error after ever transfer attempt) ; now the tellbirr transfer raises ""Bucket override O-10094"" error. Test your work FULLY before release.",3,2026-05-07,CBE Bank,NEGATIVE,-0.9996129870414734,Stability
357,8d9412f5-9e42-441b-932b-d95f527657ec,so good,5,2026-05-07,CBE Bank,POSITIVE,0.999841570854187,Other
358,fa26ca3b-dec9-42ce-a000-2c506b949d49,ok,5,2026-05-08,CBE Bank,POSITIVE,0.9997851252555848,Other
359,8c836517-38b5-4c95-88bb-df6d2e15ee15,fast and time saving...,5,2026-05-08,CBE Bank,POSITIVE,0.9994866847991944,Performance
360,52a04062-31ff-42b2-a51a-6f0053223c6f,CBE it's my excellent choice,5,2026-05-08,CBE Bank,POSITIVE,0.9997592568397522,Other
361,544522c1-d913-4928-91d9-22e820eb44ec,"Internet Based mobile app for CBEBirr A Internet Based mobile app for CBEBirr. With the new Internet based CBEBirr Mobile App you can make every operations applicable via the USSD version of CBEBirr. This app version is the latest version branded as CBEBirr Plus, CBEBirr+, CBE Birr +, or CBE Birr plus.",1,2026-05-08,CBE Bank,NEGATIVE,-0.9887335300445556,Other
362,9435e8dc-5eae-4c09-a081-61f7d3988aa5,best,5,2026-05-08,CBE Bank,POSITIVE,0.9997941851615906,Other
363,c3d1480d-7882-4206-bb65-d9f5fbe8cb93,smart app,4,2026-05-08,CBE Bank,POSITIVE,0.999789297580719,Other
364,466641b0-1a20-493a-b8c8-1be2fad4182a,good,5,2026-05-09,CBE Bank,POSITIVE,0.999816119670868,Other
365,ffcd74cd-ab55-453e-96a8-36d473f60a3e,It is usefull app,5,2026-05-09,CBE Bank,POSITIVE,0.9959065914154052,Other
366,1569da07-cfaa-4fb7-8631-bc66252f38fb,this app is so functional for airtime for wallet and,5,2026-05-09,CBE Bank,NEGATIVE,-0.9154265522956848,Other
367,c60221ee-aa0a-4e28-9297-739dc4da31d4,very amazing app,5,2026-05-09,CBE Bank,POSITIVE,0.9998725652694702,Other
368,e1739339-edb9-4512-b249-43c7d68db428,excellent service,5,2026-05-09,CBE Bank,POSITIVE,0.9998576641082764,Customer Support
369,6983428a-2a3c-47d1-b40c-304f8e41ed64,good,5,2026-05-09,CBE Bank,POSITIVE,0.999816119670868,Other
370,8f50d256-e087-4584-8dc8-e70cae1601e1,good,5,2026-05-09,CBE Bank,POSITIVE,0.999816119670868,Other
371,43789b86-15f1-487c-9066-d0971cb2a259,Cbe,3,2026-05-09,CBE Bank,POSITIVE,0.9966009855270386,Other
372,9d8cceb4-44c2-4335-b810-eb85a87a7169,There is a a problem when updating the app,3,2026-05-09,CBE Bank,NEGATIVE,-0.9989816546440125,Other
373,cf1b33eb-e77b-416d-afb9-43d91d1e88fe,እ. በ. ጥ. ነው,5,2026-05-10,CBE Bank,NEGATIVE,-0.948600709438324,Other
374,f9d96cc8-f98d-4cd4-9d0c-7ce9af07256d,posetive,5,2026-05-10,CBE Bank,POSITIVE,0.9818595051765442,Other
375,bac8d171-fd59-4cca-911d-fc792fc2b091,Gal✅😶‍🌫️,1,2026-05-10,CBE Bank,NEGATIVE,-0.6970561742782593,Other
376,0256d346-9c3d-469d-a9ca-45943309242a,why is my transaction fee hidden? Why doesn't the app show some of the transaction fees before. eg vat 15% show it togather before confirmation not after it feels like a scam.,3,2026-05-10,CBE Bank,NEGATIVE,-0.998854637145996,Transactions
377,155076ef-8bb2-4b69-9b64-cea273b404f5,good,5,2026-05-10,CBE Bank,POSITIVE,0.999816119670868,Other
378,68ff6a46-3659-47f0-a20f-fba5755a3f67,Cbe,4,2026-05-11,CBE Bank,POSITIVE,0.9966009855270386,Other
379,1e81e27a-edbd-4763-b5d0-f8ead77bade8,ok,5,2026-05-11,CBE Bank,POSITIVE,0.9997851252555848,Other
380,ca9d0c10-808d-4f7f-98dd-3903f11da810,best,5,2026-05-11,CBE Bank,POSITIVE,0.9997941851615906,Other
381,95f3c528-c059-4a5a-8973-46182fe5cb22,best and secured,5,2026-05-11,CBE Bank,POSITIVE,0.9998188614845276,Other
382,6b0d612d-f9c1-4cac-bb37-b945c97a2e9a,cbe,1,2026-05-12,CBE Bank,POSITIVE,0.9966009855270386,Other
383,e9233eb9-c338-4c80-8f21-26cd31acd65f,Good to use,5,2026-05-12,CBE Bank,POSITIVE,0.9998455047607422,Other
384,dd4ae5b5-f5a4-42e9-a526-5fe9387dd7a4,good,5,2026-05-12,CBE Bank,POSITIVE,0.999816119670868,Other
385,06f6640c-b65c-43e4-88ef-0a79be8b9534,it's a good application,5,2026-05-13,CBE Bank,POSITIVE,0.9998661279678344,Other
386,eda74236-f7f3-4422-a139-a181e832bc27,thank you cbe,5,2026-05-13,CBE Bank,POSITIVE,0.999755561351776,Other
387,363a5616-ed3d-4274-85ee-77071067f81d,wow,5,2026-05-13,CBE Bank,POSITIVE,0.999592125415802,Other
388,ff53332b-2e76-46d6-83d3-f93f968a4b18,is good,5,2026-05-13,CBE Bank,POSITIVE,0.9998394250869752,Other
389,35efe702-40c9-4e46-ad67-7574ab9ef42d,"Nice, but I can't get some recently transactions. please try to keep all history scrolling full visibility done.",5,2026-05-13,CBE Bank,NEGATIVE,-0.9879258871078492,Transactions
390,b41cb49d-59d3-41b8-bbb2-b1952005951b,Very Secure but very poor interface and limited history service. The new colorful version is worst. Visibility and contrast are low. It is just my idea.,1,2026-05-13,CBE Bank,NEGATIVE,-0.9997770190238952,User Experience
391,22026bb2-c9c4-4040-892b-2a77ebee48b7,very nice 100%,5,2026-05-13,CBE Bank,POSITIVE,0.9998635053634644,Other
392,56185597-d29b-4a60-a0fb-6783638230a7,Good application,2,2026-05-13,CBE Bank,POSITIVE,0.999854564666748,Other
393,982b1262-3d54-4a12-811a-8b26b7ecc777,best app for financial sector,5,2026-05-14,CBE Bank,POSITIVE,0.999165654182434,Other
394,0e691771-0024-4326-b71f-1685b91dc83d,incredible,5,2026-05-14,CBE Bank,POSITIVE,0.99987530708313,Other
395,74bf72d1-d6ce-4bd7-9a4d-3950846e5aba,yoroo namaste 🙏 ♥️ ❤️ 💖 💖,5,2026-05-14,CBE Bank,NEGATIVE,-0.8904678821563721,Other
396,07dea887-2fcf-446c-ac8d-753be7c90256,best app for financial activities 🙌,5,2026-05-14,CBE Bank,POSITIVE,0.996807873249054,Other
397,9d8ba9a5-4899-4af9-bef1-f12a5dfd7f3a,formative,5,2026-05-14,CBE Bank,POSITIVE,0.998885214328766,Other
398,bfc27568-1471-4937-934f-e5325ea96f46,nice app,5,2026-05-14,CBE Bank,POSITIVE,0.9998061060905457,Other
399,46357e27-661d-4136-bf66-ca7bb91e1427,wow,4,2026-05-14,CBE Bank,POSITIVE,0.999592125415802,Other
0,c2655979-af64-4649-aa42-af100716ede0,good,1,2025-06-15,BOA Bank,POSITIVE,0.999816119670868,Other
1,9d73d4fd-005a-4232-a1b3-ff967998969e,ብዙዬ ሺዋየ በለጠ,1,2025-06-15,BOA Bank,NEGATIVE,-0.8337249755859375,Other
2,effbeeb2-b89d-43e6-96b0-8e1a78c1175a,its very bad app its very slow,1,2025-06-17,BOA Bank,NEGATIVE,-0.9998086094856262,Stability
3,2da4265c-ec1c-4460-a1d2-5e23b5539034,Excellent application,5,2025-06-18,BOA Bank,POSITIVE,0.9998571872711182,Other
4,f8b0d764-37b1-475e-bcda-03bd153eb20b,it's nice to use.,5,2025-06-21,BOA Bank,POSITIVE,0.999835729598999,Other
5,e4976dd0-7be3-4353-b6bd-5df3eb322f61,app doesn't start,1,2025-06-21,BOA Bank,NEGATIVE,-0.9973676800727844,Other
6,0be730db-8738-4932-baf2-397fb0275aff,👍,4,2025-06-21,BOA Bank,NEGATIVE,-0.6970561742782593,Other
7,b873c393-1bbb-4f8d-a640-d8434841943d,fantastic,5,2025-06-22,BOA Bank,POSITIVE,0.9998743534088136,Other
8,8b9c0316-a505-4e36-b2c3-844d7b9d209d,"very uninterested it's not working when the ""developer mode on"" i haven't off the developer options i preferred to uninstall your app .....",1,2025-06-24,BOA Bank,NEGATIVE,-0.9995253086090088,Other
9,84ef704f-9293-4fcb-a0fc-8a8dafd2d9ed,good App fore me,5,2025-06-25,BOA Bank,POSITIVE,0.9998444318771362,Other
10,dd461228-95a6-4efc-afe3-a86fb7f26945,goof,5,2025-06-25,BOA Bank,NEGATIVE,-0.9975278973579408,Other
11,f27a8118-3cab-43a4-a0c4-8d6e235d05cf,amazing Banks App👌👌,3,2025-06-25,BOA Bank,POSITIVE,0.9998063445091248,Other
12,7213dbd5-f192-45fd-96d1-3fc1db24759c,"The worst MBA I have experienced, The app crush frequently and they take to long to fix the problem even more than a week.",1,2025-06-27,BOA Bank,NEGATIVE,-0.9996988773345948,Other
13,8892853d-eb65-4c97-a859-2e848289f1a2,wow,5,2025-07-01,BOA Bank,POSITIVE,0.999592125415802,Other
14,d713bd24-8fc6-48e4-ad53-aeafeda8babc,Easy and very nice app to load more than the previouse but in recent time some loading problem detected.,5,2025-07-01,BOA Bank,NEGATIVE,-0.9851245880126952,User Experience
15,77a4a188-287b-48cb-ae67-678cdc476af6,😎,5,2025-07-03,BOA Bank,NEGATIVE,-0.6970561742782593,Other
16,5caae1bf-1a44-4370-8c45-19b8c0481d65,it sucks as hell. it crashes most of the time and takes a long time to load .,1,2025-07-03,BOA Bank,NEGATIVE,-0.9994389414787292,Stability
17,2b882b18-b832-42fa-8d2a-fb4a47ddf456,nice,4,2025-07-04,BOA Bank,POSITIVE,0.9998552799224854,Other
18,285a819d-f45f-4f6f-a280-23588282f8b0,awasome app go a head,5,2025-07-04,BOA Bank,NEGATIVE,-0.998092234134674,Other
19,aa23377c-3d61-4045-b061-96003d09d78b,meku,5,2025-07-07,BOA Bank,POSITIVE,0.9421752095222472,Other
20,4d8220eb-b875-46f6-9012-5e914943630e,Best app,5,2025-07-08,BOA Bank,POSITIVE,0.999686598777771,Other
21,21a65f6a-5808-4a77-a341-a0230b3a6687,nice,5,2025-07-10,BOA Bank,POSITIVE,0.9998552799224854,Other
22,df1d7402-68cb-4f20-ae7f-d02866690692,ምርጥ ነው,1,2025-07-10,BOA Bank,NEGATIVE,-0.7850580811500549,Other
23,fe2fcc2e-a065-4210-a48b-4ea4e93f383e,This App is Getting worse and worse with every update,2,2025-07-11,BOA Bank,NEGATIVE,-0.999568521976471,Other
24,f2774304-2650-4e10-8854-25fe8d6de09e,not working,1,2025-07-12,BOA Bank,NEGATIVE,-0.999777853488922,Other
25,b820b761-9c71-47bb-9fba-566f18ea294a,Okay,4,2025-07-13,BOA Bank,POSITIVE,0.9997709393501282,Other
26,66b8c002-46a8-4d54-aa18-2267d8bcb7fb,excellent,5,2025-07-14,BOA Bank,POSITIVE,0.9998434782028198,Other
27,60b6f839-529a-4017-a74b-76699322f85a,Good,5,2025-07-14,BOA Bank,POSITIVE,0.999816119670868,Other
28,fc29df1f-0c69-40d6-a240-5b4e88ad84ae,Great BoA,5,2025-07-14,BOA Bank,POSITIVE,0.9992689490318298,Other
29,87443995-5d26-402b-be89-3e4ab5b32d34,☹️,5,2025-07-15,BOA Bank,NEGATIVE,-0.6970561742782593,Other
30,0f1bbc73-93dc-487e-a47c-bb737edb0322,good work,5,2025-07-15,BOA Bank,POSITIVE,0.999841332435608,Other
31,2b131440-f01a-468e-9314-095ae0b77601,excellent app,5,2025-07-18,BOA Bank,POSITIVE,0.9998356103897096,Other
32,c07e4e23-ae8a-4452-865e-a40606fa580c,👍👍👍,5,2025-07-20,BOA Bank,NEGATIVE,-0.6970561742782593,Other
33,a6c71862-00d9-491c-928d-f557a845da4a,no proplem,5,2025-07-20,BOA Bank,NEGATIVE,-0.9912227392196656,Other
34,d17482ec-65b7-4cf1-bcad-aee54aafdf11,😇,3,2025-07-21,BOA Bank,NEGATIVE,-0.6970561742782593,Other
35,94e809fb-94f8-4e0a-b3e8-1c4113c19f77,I can log in from any where,5,2025-07-23,BOA Bank,NEGATIVE,-0.9497750401496888,Other
36,b27ee212-10ec-499b-b36d-ff667d7b7085,nothing when I need to install the Apk it say that re-up date,5,2025-07-25,BOA Bank,NEGATIVE,-0.9985933899879456,Other
37,5e5817ce-8960-4e99-9bae-3e9059357303,please is not working,2,2025-07-27,BOA Bank,NEGATIVE,-0.9997643828392028,Other
38,8edd9f83-57c8-4aaf-9c54-845d97e601aa,waqayyoo,5,2025-07-28,BOA Bank,POSITIVE,0.5036894679069519,Other
39,207adaf3-2705-486b-846e-1f95c4d7f049,best bank in ethiopia,5,2025-07-29,BOA Bank,POSITIVE,0.999733030796051,Other
40,709cbab6-f362-486c-b2cf-212062b30dfa,giod,5,2025-07-30,BOA Bank,POSITIVE,0.9893913269042968,Other
41,6df74cd0-b58b-472e-99f8-e437e64d98f3,The Worst Mobile Banking App.,1,2025-07-31,BOA Bank,NEGATIVE,-0.9997994303703308,Other
42,febb6ed8-2b62-4906-9390-d0a33773a09a,ረጀብነሱ,1,2025-07-31,BOA Bank,NEGATIVE,-0.6970561742782593,Other
43,a7eb5cbd-790a-4537-8278-ccaef158654b,1) Crashes repeatedly 2) Takes Century to Boot 3) Repeatedly requires Update which is very annoying. 4) It doesn't ask for Password for one step confirmation when transferring money. 5) Automatically stops music when the app is launched (it doesn't really matter just fyi) Overall this have to be the worst mobile banking app I have tried so far and should not be released with all these bugs & issues.,1,2025-08-02,BOA Bank,NEGATIVE,-0.999749481678009,Stability
44,b54ed906-d409-4107-9dba-3d91d4c04274,Great App,5,2025-08-02,BOA Bank,POSITIVE,0.999821126461029,Other
45,e6ec7d3b-beb3-40ac-a615-9a0bae85e39d,yes goode app,5,2025-08-03,BOA Bank,POSITIVE,0.9997490048408508,Other
46,6e923bac-5ac7-4d3e-bd1c-137246d24a68,good,5,2025-08-05,BOA Bank,POSITIVE,0.999816119670868,Other
47,aefe5a77-71f4-4efa-92e6-b4a1b4a48e9e,abseniya bank app,5,2025-08-08,BOA Bank,NEGATIVE,-0.6962230801582336,Other
48,6dd324c1-79ef-4935-9c87-ad0fd8fd1635,it is not working on redminote 11 pro+ pls fix it,1,2025-08-08,BOA Bank,NEGATIVE,-0.9996861219406128,Other
49,bffe6663-e88f-4a08-97bc-e6ea6b2d8227,keeps freezing at the front page.,1,2025-08-10,BOA Bank,NEGATIVE,-0.9948282837867736,Other
50,17fac6e4-55d0-48dc-8fd1-e3908c6e6689,not fast,2,2025-08-12,BOA Bank,NEGATIVE,-0.9949790835380554,Performance
51,17d27fe8-201d-465e-900c-4510058bd581,thank you,5,2025-08-14,BOA Bank,POSITIVE,0.9998352527618408,Other
52,161dbde7-f447-412e-abf3-8ae5e7ba5012,Best mobile app in the country,5,2025-08-14,BOA Bank,POSITIVE,0.999710738658905,Other
53,ac500ef1-8d40-4c19-b862-c5f47b165e97,"it almost never boots up!!! and even if it did, it crashes immediately",1,2025-08-15,BOA Bank,NEGATIVE,-0.9977737069129944,Stability
54,cd3d7bda-43cf-46f8-bd12-065f026e2ba2,the worst app ever to exist in a bank history,1,2025-08-15,BOA Bank,NEGATIVE,-0.9997841715812684,Other
55,e080468a-5b05-476e-9275-923d859a7b98,best apps,5,2025-08-15,BOA Bank,POSITIVE,0.999784529209137,Other
56,656865bb-7ee3-4fef-9f23-b6728b2b6ab9,very nice mobile banking app my favourite,5,2025-08-16,BOA Bank,POSITIVE,0.9997608065605164,Other
57,ec30627f-c9a0-48f6-8fd2-38fcae3ab112,"as bank, u should at least hire someone good at their job bc this a joke nowadays I can't even log in or even transfer without it crashing if u fix the app I will update this review I am counting on u boa update: so they atleast fixed it but as suggestion can u put password when in final step of sending money it will feel more secure that way",4,2025-08-17,BOA Bank,NEGATIVE,-0.999123990535736,Stability
58,bc8bfdb0-596e-4ed3-a07d-c3ac71061fee,unlimited experience,5,2025-08-18,BOA Bank,POSITIVE,0.9997161030769348,Other
59,c9cc8b5a-f0aa-437a-8e5c-99035cad23da,besat🥰,5,2025-08-19,BOA Bank,NEGATIVE,-0.6970561742782593,Other
60,8a5e1510-bc3f-4f70-8915-f79a839f041e,Excellent,5,2025-08-20,BOA Bank,POSITIVE,0.9998434782028198,Other
61,abb3b6f4-ed3d-4013-b997-0efb664037a5,One of the best in this business,5,2025-08-25,BOA Bank,POSITIVE,0.999869465827942,Other
62,3e8a43b7-e4a5-4ba0-850e-332a7dad3a24,has issue after installation and i think it doesn't work with tecno common 30,1,2025-08-26,BOA Bank,NEGATIVE,-0.9996929168701172,Other
63,0e665f33-628c-4799-a991-53cf66b89ed0,absiniya banki,5,2025-08-29,BOA Bank,NEGATIVE,-0.9083037972450256,Other
64,45e502bd-bd62-4895-b534-d75b2dae7c75,goof,4,2025-09-01,BOA Bank,NEGATIVE,-0.9975278973579408,Other
65,8ac466a3-5bbb-452d-88bc-ceaae6c5bec0,great 👍,5,2025-09-02,BOA Bank,POSITIVE,0.9997692704200744,Other
66,8dd6713b-09cf-427c-a0f0-ee063f61a9d8,በጣም ሐሪፍ,5,2025-09-03,BOA Bank,NEGATIVE,-0.7850580811500549,Other
67,613dff98-be45-4f37-8feb-01e382393e26,tamaam kamal,1,2025-09-04,BOA Bank,POSITIVE,0.991887390613556,Other
68,516af455-a65f-4ddf-94e0-03cceae923c6,السلام عليكم ورحمة الله وبركاته ماشاء الله تبارك الرحمن هذا التطبيق ممتاز جدا,5,2025-09-04,BOA Bank,NEGATIVE,-0.5818172097206116,Other
69,dc3c97a2-0fe6-4a49-a2d3-9cc949380a0d,Best banking transaction application in Ethiopia !,5,2025-09-05,BOA Bank,POSITIVE,0.9996905326843262,Transactions
70,a31076d0-b574-405f-8495-675485f16a71,Very Good,5,2025-09-09,BOA Bank,POSITIVE,0.9998520612716676,Other
71,d876a31d-e463-4340-a67e-9a950e182865,it doesn't open,1,2025-09-10,BOA Bank,NEGATIVE,-0.9997527003288268,Other
72,a56b1202-a6db-405b-aba1-586a16bc417d,please open my mobile app,5,2025-09-10,BOA Bank,POSITIVE,0.9873003363609314,Other
73,4b92ba94-d858-4fcb-a2ae-45fc41c1fa26,zedo,5,2025-09-11,BOA Bank,POSITIVE,0.994045615196228,Other
74,dfad5025-20f7-4556-bdaf-294785947fa3,its nice app especially the transaction limit is extended but We face that BoA m.banking app doesn't respond at the activation stage strictly at SMSNG mobile phone. please try this to make safe.,4,2025-09-11,BOA Bank,NEGATIVE,-0.9979867935180664,Transactions
75,814a08ab-8eb9-4aa6-ae64-341f62b5ae47,good,5,2025-09-12,BOA Bank,POSITIVE,0.999816119670868,Other
76,4bf673d6-7d6f-431c-8844-a6c7eb4c65d3,very good app i ever used,5,2025-09-12,BOA Bank,POSITIVE,0.9998385906219482,Other
77,9832f735-8230-4dd6-8aad-2f743e2792b1,good,2,2025-09-13,BOA Bank,POSITIVE,0.999816119670868,Other
78,3c11bafa-cf87-41c0-ba29-714ab4cd69a5,none,5,2025-09-14,BOA Bank,NEGATIVE,-0.985345721244812,Other
79,7cedd008-b817-442b-9da0-76ea15713450,On my ios it's perfect but on android it barley works and don't transfer and after a while it crushed and totally stopped working. Please fix the issue my beloved bank of abyssinia.,1,2025-09-15,BOA Bank,NEGATIVE,-0.9964401125907898,Transactions
80,a05681a9-b69a-48b6-92c5-79a7d916bd61,"need alot of connection, chooses device, very lug even when there is connection",1,2025-09-17,BOA Bank,NEGATIVE,-0.9918755292892456,Other
81,e0b237d8-0ec7-453f-9e1d-fe22e2910620,😎,5,2025-09-18,BOA Bank,NEGATIVE,-0.6970561742782593,Other
82,4c7e9031-a452-48ce-b5fd-4b5a0940b553,very good,5,2025-09-18,BOA Bank,POSITIVE,0.9998520612716676,Other
83,eecf4f77-29ed-40cd-a228-b325ee459350,mobile banking,5,2025-09-19,BOA Bank,POSITIVE,0.907653510570526,Other
84,d849294b-9d5d-4026-96ec-6dd20968fa57,Great,5,2025-09-20,BOA Bank,POSITIVE,0.9998630285263062,Other
85,c90fb60a-ea63-47f0-aa65-fcb41b6534e1,"Nothing has been improved, it doesn't work like the previous version.",1,2025-09-25,BOA Bank,NEGATIVE,-0.9997023940086364,Other
86,b768c25c-bc3a-4d57-8c45-97e489546662,I love this bank the best experience ever.,5,2025-09-28,BOA Bank,POSITIVE,0.9998602867126464,Other
87,e3e7b9d3-10a9-443b-89b9-34160443c78a,jaajja,4,2025-09-30,BOA Bank,NEGATIVE,-0.9872855544090272,Other
88,1310296e-3850-494f-83bc-936ea27684ab,"It does not show the name of the person who sent the money to request a receipt. This has become very difficult for us. When different people transfer the same amount to me from different banks, it is very difficult to identify the account or the name of the sender.",3,2025-10-01,BOA Bank,NEGATIVE,-0.9997054934501648,Transactions
89,baad5c11-63e6-4b64-9006-c4cb1481036d,I can't type my otp on it.,1,2025-10-01,BOA Bank,NEGATIVE,-0.9990899562835692,Authentication
90,00dddad5-915e-4fc1-9166-b5d7ce59ad88,Like,5,2025-10-01,BOA Bank,POSITIVE,0.9910564422607422,Other
91,7481b511-72a1-4592-8087-c029fc656e67,"most of bank apps in Ethiopia are linked with ethiopian phone number, I live in US permanently so when I open BoA account, I told them where I live and to link it with email address instead of phone # as ethio phone number is not working where I live, unfortunetly my fear appeared and now when I change my phone device, it send the code to the ethio number which is not with me now. so please when u develop bank apps consider the diaspora community to use ur apps",1,2025-10-01,BOA Bank,NEGATIVE,-0.997710943222046,Transactions
92,4587385c-78c9-4310-b8aa-da0bce565a91,it needs a timely update,5,2025-10-03,BOA Bank,NEGATIVE,-0.9983032941818236,Other
93,7345b274-906c-4bfc-b37d-8131020ad13e,Why does it keep crashing? I can't even use this. BOA should do better. You have many customers and how to deal with this. I can't send money now.,1,2025-10-05,BOA Bank,NEGATIVE,-0.9988381266593932,Stability
94,ccbeff90-e9fd-4a74-807f-d16d8bbe02e5,♥️♥️,5,2025-10-05,BOA Bank,POSITIVE,0.9437573552131652,Other
95,147dc910-f84e-4950-9cd0-a6ce1ca0b070,office branches have to improve their services please,4,2025-10-07,BOA Bank,POSITIVE,0.6649675369262695,Customer Support
96,546df11c-e603-4f04-963e-ae1cd2be9561,It's always crushing,1,2025-10-08,BOA Bank,NEGATIVE,-0.999380588531494,Other
97,68b7a597-8133-4584-9c3f-1e26fa21184e,from the last week updates the app is not working Please check the problems,1,2025-10-08,BOA Bank,NEGATIVE,-0.9996919631958008,Other
98,32133348-ecd7-47e0-9e98-7f1702419599,Best of best,5,2025-10-09,BOA Bank,POSITIVE,0.9997496008872986,Other
99,da8f72ca-3f4b-41f6-937e-c626b8240c8b,alhamdulilah,5,2025-10-11,BOA Bank,POSITIVE,0.8558269739151001,Other
100,8b37e090-01ff-4f7c-bfdc-3e781996d2a9,poor,5,2025-10-11,BOA Bank,NEGATIVE,-0.9997912049293518,Other
101,d81ca31a-2ecd-4f0a-aab7-0a6f02da0696,hussen hassen umer,5,2025-10-16,BOA Bank,POSITIVE,0.8681219816207886,Other
102,cdc789cd-c2e6-415e-906f-0bde3fa850b1,an exceptional banking app.,5,2025-10-16,BOA Bank,POSITIVE,0.9997233748435974,Other
103,6725eae9-b141-4a7c-abcd-90125d0fa3bd,"The app is not suitable and lacks a good UI design. As a large bank, you must update your app with a professional UI that is fast and appropriate.",2,2025-10-16,BOA Bank,NEGATIVE,-0.9988431930541992,Performance
104,1776b9e9-95d8-4811-bb94-61d28a7c19d1,try to easy network,4,2025-10-17,BOA Bank,NEGATIVE,-0.9987332224845886,User Experience
105,c9162816-c2cd-478c-ab34-9569f63d3711,the worst bank ever. slow don't accept dual sim. they are very stupid and greedy,1,2025-10-20,BOA Bank,NEGATIVE,-0.9997623562812804,Stability
106,29295b2c-ebe8-4dfe-9cd3-c3a5806b810b,good for mb appliciation,5,2025-10-21,BOA Bank,POSITIVE,0.9943337440490724,Other
107,df5cd433-7f0e-4e13-ae07-4200db1965c0,its good,5,2025-10-22,BOA Bank,POSITIVE,0.9998385906219482,Other
108,9917233c-933c-444f-b986-e97d3fe0f682,the worst app in my financial experience.,1,2025-10-22,BOA Bank,NEGATIVE,-0.9997914433479308,Other
109,6606f3a3-dbc9-4032-a905-37c737501776,The best bank in 🇪🇹,5,2025-10-23,BOA Bank,POSITIVE,0.9998179078102112,Other
110,b9b28cc3-4563-4f09-938c-b1adcc27bbf3,telebirr remittance,5,2025-10-24,BOA Bank,NEGATIVE,-0.9799609780311584,Other
111,1f73f73b-a5e4-4114-a45d-992a360ebb87,very very lazy app,1,2025-10-26,BOA Bank,NEGATIVE,-0.9996856451034546,Other
112,f787c8fe-c207-4c5a-8156-e8cfa0f6652d,kiyaa makonn,5,2025-10-27,BOA Bank,POSITIVE,0.7175905704498291,Other
113,426191d1-9b6d-4582-aeae-55633c041d3e,this app can't open? what is problem? please solve my problem?,1,2025-10-28,BOA Bank,NEGATIVE,-0.9996218681335448,Other
114,924bdf3b-0b78-4402-9aaf-d1cbc39cc6af,"I kindly request that Bank of abyssinia address issues with its mobile app. It is very slow, has numerous problems, and frequently experiences downtime. The user experience is also poor. Thank you.",1,2025-10-28,BOA Bank,NEGATIVE,-0.99928218126297,Stability
115,ee7fb8e2-bcde-4ae5-8ac5-49450e57dd5c,better,5,2025-10-29,BOA Bank,POSITIVE,0.999264657497406,Other
116,a2d5bdf0-ff92-408b-be55-a4bfa7b61fbc,i m sorry but it doesn't work for my android it is too slow but other bank are very fast please update,1,2025-10-30,BOA Bank,NEGATIVE,-0.9083412885665894,Stability
117,8312e6d0-3b41-4061-b83f-54f6fcb4317a,"the worst app ever,",1,2025-10-30,BOA Bank,NEGATIVE,-0.9997932314872742,Other
118,a64c9c77-83d3-4e1b-b264-4bd5e2d3d349,ወይ አሻሽሉትና እንጠቀምበት ያለያ ብታጠፉት ይሻላል። በቃ ምንም ነገር አይሰራም መተግበሪያ አለን ብላችሁ እንዳታወሩ ለማንም የማይመከር ቀርፋፋና ተግባር የለሽ መተግበሪያ,1,2025-11-01,BOA Bank,NEGATIVE,-0.960876762866974,Other
119,df1f28f7-9a40-4a51-83bb-7e2fb7bc932c,I like,5,2025-11-02,BOA Bank,POSITIVE,0.9998149275779724,Other
120,e7e0dd5b-59ee-4ed8-abe8-821ed28c1a6f,"Your application is very irritating to use, some functionality doesn't even work like on the card management. You need to do better than this and it good idea to reference other banking applications.",3,2025-11-04,BOA Bank,NEGATIVE,-0.9985816478729248,Other
121,6b603751-56ea-4108-95f6-a26ee49a7bdf,very nice,5,2025-11-04,BOA Bank,POSITIVE,0.9998563528060912,Other
122,8fa4d905-fcd5-4124-8745-0014e9e746cf,this app launch time is so long also has dozen bugs in addition it's has been long time get update,1,2025-11-05,BOA Bank,NEGATIVE,-0.9977949857711792,Stability
123,aa74e8f9-67d1-486a-a601-761ce0c79a4e,"Barely works, it always fails to connect",1,2025-11-07,BOA Bank,NEGATIVE,-0.9997532963752748,Other
124,33b76ccc-05cf-445d-84a6-a5e516bac406,Best app,5,2025-11-07,BOA Bank,POSITIVE,0.999686598777771,Other
